"Debat","idContribution","Type","Contribution","Cree","idCommentaire","Pour","Contre","Reponse","idAuteur","Auteur","Age","CodePostal","Categorie",
"4- Les usages de l'identité numérique","5e6767cfd0ac9ac87a631b6f","Commentaire","Plutôt que la reconnaissance biométrique; l'état pourrait délivrer optionnellement avec la carte d'identité un certificat numérique qui serait utilisé pour s'authentifier; via une application mobile et un code PIN.

L'avantage serait de pouvoir révoquer un certificat; d'en assurer le renouvellement.

L'usage de la biométrie est inutile dans ce cadre; tant notre image ne permet pas de nous définir (quid de la coupe des cheveux; de la barbe; des blessures) et peut tendre vers des dérives comme la reconnaissance automatique dans les lieux publics.","10/03/2020 10:11:27","5e6767cfd0ac9ac87a631b6f",6,3,5,"5e6761add0ac9ac87a631b5d","Masqué","30-49",87800,"Fonctionnaire ou contractuel-le du secteur public",
"4- Les usages de l'identité numérique","5e676b39d0ac9ac87a631b7d","VoteCommentaire","positive","10/03/2020 10:26:01","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e676b0fd0ac9ac87a631b78","Masqué","30-49",13000,"Fonctionnaire ou contractuel-le du secteur public",
"4- Les usages de l'identité numérique","5e677fbed0ac9ac87a631bb2","VoteCommentaire","positive","10/03/2020 11:53:34","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e677ed0d0ac9ac87a631baa","Masqué",,,,
"4- Les usages de l'identité numérique","5e68160cd0ac9ac87a631c7c","VoteCommentaire","positive","10/03/2020 22:34:52","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"4- Les usages de l'identité numérique","5e68177dd0ac9ac87a631c87","VoteCommentaire","negative","10/03/2020 22:41:01","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e67607ed0ac9ac87a631b5a","Masqué","50-65",67115,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e68187fd0ac9ac87a631c92","Reponse","Ne pas confondre phase d'enrôlement donc création de l'identité électronique et l'utilisation. Le 'sketch' concernant Alicem orchestré par quadrature du net est biaisé; car Alicem utilise biométrie que pour l'enrôlement pas pour l'usage ou c un code pin + smartphone utilisé pour enrollement.","10/03/2020 22:45:19","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e67607ed0ac9ac87a631b5a","Masqué","50-65",67115,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e68c264d0ac9ac87a631d29","Reponse","Oui; j'en conviens; reste que l'enrollement via la biométrie à la Alicem est un non sens. Comment l'application sait-il que je suis bien moi lors de mon enrollement via mon image ?
J'en reste à une idée d'un élément numérique (le plus simple est un certificat cryptographique) qui peut être renouvelé; révoqué) auprès de l'autorité de délivrance.

Franchement; dans Alicem; l'utilisation de la biométrie me semble juste un prétexte pour un début de fichage.","11/03/2020 10:50:12","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e6761add0ac9ac87a631b5d","Masqué","30-49",87800,"Fonctionnaire ou contractuel-le du secteur public",
"4- Les usages de l'identité numérique","5e6a756ad0ac9ac87a631e6f","VoteCommentaire","negative","12/03/2020 17:46:18","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e6a74a9d0ac9ac87a631e58","Masqué","65 ou plus",45000,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e6aa328d0ac9ac87a631ef1","Reponse","@Frédéric : il faudra que vous essayez Alicem alors; entre temps (et si à ce jour mais cela changera dans quelques semaines) vous avez un smartphone avec puce Orange ou Sosh alors essayez MobileconnectEtMoi qui fonctionne un peu comme Alicem concernant le contrôle facial biométrique : pièce identité avec photo; flux vidéo analysé sur serveur qui vous demande des challenges (tête à droite; tête à gauche; sourire...).","12/03/2020 21:01:28","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e67607ed0ac9ac87a631b5a","Masqué","50-65",67115,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e6b4598d0ac9ac87a631f1a","VoteCommentaire","positive","13/03/2020 08:34:32","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e6a6f2dd0ac9ac87a631e3e","Masqué","30-49",37550,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e6ce9b4d0ac9ac87a63202a","VoteCommentaire","positive","14/03/2020 14:27:00","5e6767cfd0ac9ac87a631b6f",0,0,0,"5c88e0f0a7e4fe00a4f83753","Masqué","50-65",31500,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5e6e0566d0ac9ac87a632068","VoteCommentaire","negative","15/03/2020 10:37:26","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e6e044fd0ac9ac87a632049","Masqué","50-65",78480,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5ec59c5f91c76f0386092e13","VoteCommentaire","positive","20/05/2020 21:08:47","5e6767cfd0ac9ac87a631b6f",0,0,0,"5ec5862791c76f0386092dae","Masqué","30-49",91450,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5ec59ed391c76f0386092e15","Reponse","L'authentification forte nécessite 2 facteurs d'identification de nature différente. 
Généralement  une carte que je possède; un code PIN que je connais. 
AliceM est basé sur le passeport que je possède; mais la puce électronique n'a pas de code PIN. L'ANTS pense régler le problème en utilisant un facteur biométrique. Cependant il n'est pas du tout recommandé d'utiliser un facteur biométrique dans un environnement non maîtrisé.
Certes pour le niveau substantiel la biométrie n'est utilisée qu'une fois pour la derivation dans le téléphone avec définition d'un code PIN. Mais pour le niveau élevé la bio faciale est nécessaire a chaque authentification !
Donc svp pas de bio faciale dans la CNIe; un code PIN associé a la carte. Ce code doit être remis au citoyen dans le processus de délivrance de la carte d'identité (en mairie ?). Ce procédé est robuste et a fait ses preuves depuis des dizaines d'années.","20/05/2020 21:19:15","5e6767cfd0ac9ac87a631b6f",0,0,0,"5ec5862791c76f0386092dae","Masqué","30-49",91450,"Salarié-e du secteur privé",
"4- Les usages de l'identité numérique","5ec6e1ea91c76f0386092ebb","Reponse","@FranckL : le pb du code PIN c'est que le citoyen à une légère tendance à l'oublier... sans parler des nombreuses CB renouvelées pour cette cause; les cartes SIM mais en Espagne ou en Belgique c'est le fait de devoir avoir un code PIN pour certaines opérations qui ont aussi provoqué le non usage des CNIe... c'est dommage mais c'est la vie ! ","21/05/2020 20:17:46","5e6767cfd0ac9ac87a631b6f",0,0,0,"5e67607ed0ac9ac87a631b5a","Masqué","50-65",67115,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5e676fa3d0ac9ac87a631b95","Commentaire","L'identité numérique; prérogative de l'État; ne saurait être dépendante du fonctionnement de sociétés privées ou de prestataires externes.
Elle ne saurait dépendre; non plus; de compatibilités logicielles soumises au bon vouloir des concepteurs de téléphones; de systèmes d'exploitation ou de navigateurs web. 

Ainsi; elle doit se reposer sur des standards ouverts; être accessible quelles que soient les plateformes connectées utilisées et son fonctionnement (collecte de données notamment) doit être transparent pour les citoyens.
Enfin; l'ingérence qu'elle entraîne dans la vie privée des citoyens; par la collecte d'informations à caractère personnel et leur authentification doit être proportionnée au besoin.","10/03/2020 10:44:51","5e676fa3d0ac9ac87a631b95",13,1,0,"5e676b0fd0ac9ac87a631b78","Masqué","30-49",13000,"Fonctionnaire ou contractuel-le du secteur public",
"3- La protection de l'identité numérique","5e67f3c0d0ac9ac87a631c24","VoteCommentaire","positive","10/03/2020 20:08:32","5e676fa3d0ac9ac87a631b95",0,0,0,"5e678c97d0ac9ac87a631bbc","Masqué","30-49",77174,"Artisan ou entrepreneur",
"3- La protection de l'identité numérique","5e68084fd0ac9ac87a631c51","VoteCommentaire","positive","10/03/2020 21:36:15","5e676fa3d0ac9ac87a631b95",0,0,0,"5e680704d0ac9ac87a631c43","Masqué",,75000,,
"3- La protection de l'identité numérique","5e6a6838d0ac9ac87a631e35","VoteCommentaire","positive","12/03/2020 16:50:00","5e676fa3d0ac9ac87a631b95",0,0,0,"5e677ed0d0ac9ac87a631baa","Masqué",,,,
"3- La protection de l'identité numérique","5e6a75acd0ac9ac87a631e73","VoteCommentaire","positive","12/03/2020 17:47:24","5e676fa3d0ac9ac87a631b95",0,0,0,"5e6a74a9d0ac9ac87a631e58","Masqué","65 ou plus",45000,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5e6a7cecd0ac9ac87a631e9f","VoteCommentaire","positive","12/03/2020 18:18:20","5e676fa3d0ac9ac87a631b95",0,0,0,"5e6a7c3fd0ac9ac87a631e96","Masqué","50-65",29450,"Sans activité",
"3- La protection de l'identité numérique","5e6ce7c1d0ac9ac87a63200f","VoteCommentaire","positive","14/03/2020 14:18:41","5e676fa3d0ac9ac87a631b95",0,0,0,"5c88e0f0a7e4fe00a4f83753","Masqué","50-65",31500,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5e6e0517d0ac9ac87a632060","VoteCommentaire","positive","15/03/2020 10:36:07","5e676fa3d0ac9ac87a631b95",0,0,0,"5e6e044fd0ac9ac87a632049","Masqué","50-65",78480,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5e72447cd0ac9ac87a63211b","VoteCommentaire","positive","18/03/2020 15:55:40","5e676fa3d0ac9ac87a631b95",0,0,0,"5e724372d0ac9ac87a632116","Masqué","18-29",75018,"Étudiant-e",
"3- La protection de l'identité numérique","5e75f590d0ac9ac87a6321a2","VoteCommentaire","positive","21/03/2020 11:08:00","5e676fa3d0ac9ac87a631b95",0,0,0,"5ce8f93fc745cd0340e3d087","Masqué",,,,
"3- La protection de l'identité numérique","5e8370064877f8f1cf641a7a","VoteCommentaire","positive","31/03/2020 16:29:58","5e676fa3d0ac9ac87a631b95",0,0,0,"5e821ac51593774f97033ec4","Masqué","50-65",13360,"Salarié-e du secteur privé",
"3- La protection de l'identité numérique","5e853a7c4877f8f1cf641a92","VoteCommentaire","positive","02/04/2020 01:06:04","5e676fa3d0ac9ac87a631b95",0,0,0,"5e853a2f4877f8f1cf641a91","Masqué",,75012,,
"3- La protection de l'identité numérique","5e89cbf64877f8f1cf641aed","VoteCommentaire","positive","05/04/2020 12:15:50","5e676fa3d0ac9ac87a631b95",0,0,0,"5e775bded0ac9ac87a632203","Masqué",,,,
"3- La protection de l'identité numérique","5e9191584877f8f1cf641b93","VoteCommentaire","positive","11/04/2020 09:43:52","5e676fa3d0ac9ac87a631b95",0,0,0,"5e9191224877f8f1cf641b92","Masqué",,,,
"3- La protection de l'identité numérique","5ecbcfdc91c76f0386092f0f","VoteCommentaire","negative","25/05/2020 14:02:04","5e676fa3d0ac9ac87a631b95",0,0,0,"5ecbcecb91c76f0386092f0c","Masqué",,74000,,
"1- La définition de l'identité numérique","5e677241d0ac9ac87a631b9b","Commentaire","Votre définition est trop compliquée et trop lourde ""L’identité peut se définir comme l’ensemble des données de droit et de fait...""

Dans certains pays c'est un numéro (ou code chiffres-lettres) qui vous est affecté à la naissance. Ce numéro ou code-chiffres-lettres doit être UNIQUE en France; et suffisamment anonyme. Cela ne DOIT pas être un code dit sécurité sociale; qui donne trop d'infos; et vu toutes les passoires d'état civil en France; est facile à deviner; donc facile à être abusé. 

Selon le service régalien où vous vous connectez avec ce numéro ou code-chiffres-lettres; on sait certaines choses sur vous - par exemple service régalien d'identité saura votre numéro de passeport ou CI ou carte séjour ou permis de conduire (et la traçabilité de ces documents dans le temps); et le service de santé saura votre dossier médical (et la traçabilité dans le temps; y compris d'autres pays et non seulement UE). Dans une situation idéale on devrait avoir un service régalien centralisé d'état civil (cela n'empêche en rien les maires de 35000 communes de le remplir; mais une seule base de données sécurisée).

Donc en résumé: un code-chiffres-lettres; à protéger solidement; et les données par service régalien.","10/03/2020 10:56:01","5e677241d0ac9ac87a631b9b",3,1,3,"5e676d77d0ac9ac87a631b8f","Masqué",,,,
"1- La définition de l'identité numérique","5e69f719d0ac9ac87a631da8","VoteCommentaire","positive","12/03/2020 08:47:21","5e677241d0ac9ac87a631b9b",0,0,0,"5e69f693d0ac9ac87a631da1","Masqué",,,,
"1- La définition de l'identité numérique","5e6cbe80d0ac9ac87a631fc5","Reponse","""Cela ne DOIT pas être un code dit sécurité sociale; qui donne trop d’infos;""

Pour cela; cet identifiant donné par l'État au service peut être différent par service. 
Par exemple; pour l'État; je suis 235A1552-1936-408B-9E42-59D40A15C2AD; 
mais ce dernier donne 25D80632-8AE7-4133-AA33-69F22450785F au service des impôts pour m'identifier; et 98170C22-F968-48D7-8129-F8A6A1CF2139 à La Poste pour m'identifier de sorte que si les deux bases sont regroupées; on ne puisse pas faire de jointure via cet identifiant. 
L'État conserve le lien entre ces identifiants.

Je crois que c'est comme cela que Facebook procède vis-à-vis des applications / services pour lequel il joue le rôle de fournisseur d'identité numérique.","14/03/2020 11:22:40","5e677241d0ac9ac87a631b9b",0,0,0,"5e6c8e35d0ac9ac87a631f57","Masqué","50-65",,"Salarié-e du secteur privé",
"1- La définition de l'identité numérique","5e6cc9dcd0ac9ac87a631fd2","Reponse","Je ne savais pas pour Facebook - merci de m'avoir appris. Mais c'est tout simplement une méthode mathématique; donc pas étonnant! 

Les codes Facebook que vous citez sont à 20 caractères; sans aucun moyen de se les rappeler; ce qui peut mener à un postit collé sur un écran ;-)  le seul défaut ...
","14/03/2020 12:11:08","5e677241d0ac9ac87a631b9b",0,0,0,"5e676d77d0ac9ac87a631b8f","Masqué",,,,
"1- La définition de l'identité numérique","5e6d030ed0ac9ac87a63202e","Reponse","les codes que je cite sont des identifiants; pas nécessairement des mots de passe. J'aurais pu écrire 1; 2 et 3; ou ID12001; ID15234 et ID87632. Pour simplifier; disons ID1; ID5 et ID6. Vous voulez vous connecter sur le site de La Poste; vous êtes redirigée vers identite.gouv.fr (par exemple) qui vous demande vos identifiants. Vous entrez moi@example.com; et votre mot de passe M0nS3cr3t!. identite.gouv;fr sait alors que vous êtes bien ID1 et dit à La Poste que vous êtes ID6. Chaque fois que vous vous reconnecterez à La Poste; identite.gouv;fr dira que vous êtes ID6.","14/03/2020 16:15:10","5e677241d0ac9ac87a631b9b",0,0,0,"5e6c8e35d0ac9ac87a631f57","Masqué","50-65",,"Salarié-e du secteur privé",
"1- La définition de l'identité numérique","5e6f4ea6d0ac9ac87a6320d3","VoteCommentaire","negative","16/03/2020 10:02:14","5e677241d0ac9ac87a631b9b",0,0,0,"5e6f42f3d0ac9ac87a6320b0","Masqué","18-29",8002,"Étudiant-e",
"1- La définition de l'identité numérique","5e724528d0ac9ac87a63212b","VoteCommentaire","positive","18/03/2020 15:58:32","5e677241d0ac9ac87a631b9b",0,0,0,"5e724372d0ac9ac87a632116","Masqué","18-29",75018,"Étudiant-e",
"1- La définition de l'identité numérique","5e9d7f6191c76f0386092c45","VoteCommentaire","positive","20/04/2020 10:54:25","5e677241d0ac9ac87a631b9b",0,0,0,"5e9d780791c76f0386092c17","Masqué",,,,
"5- Les expériences de l'identité numérique","5e6777d2d0ac9ac87a631ba1","Commentaire","Très bonne question ""de quelles expériences concluantes"" d'inspirer.

Pour l'état civil en base de données: Pologne. Ils ont migré l'état civil en base centrale mi-2015; c'est un pays de 38 millions d'habitants; et cela fonctionne nickel (la Pologne a des très bons mathématiciens).

Ils ont procédé d'un seul coup pour les nouveaux enregistrements (et ont formé les agents d'env. 6000 bureaux d'état civil); puis petit à petit; selon besoins d'extraits; les actes plus anciens sont ajoutés dans la base centrale.
Vous pouvez aller dans n'importe quel de 6000 bureaux dans toute la Pologne pour demander un extrait (il faut prouver que vous avez les droits); chaque extrait est numérotée (numéro unique); et ils gardent la traçabilité de demandes. Les extraits sont payants environ 10 € et valables à durée illimitée avec les numéros uniques (impression sur du papier préimprimé comptabilisé; interdit sur papier blanc).

Par ailleurs les formats des formulaires internationaux en Pologne (et en Allemagne aussi) sont en plusieurs langues; toujours imprimés (en Allemagne avec ""un fil de notaire"" signifiant original; c'est aussi payant - 10 € une copie; 5 € la suivante au même moment).
On vous fait du manuscrit à Paris 13e sur formulaires internationaux français; j'ai testé!","10/03/2020 11:19:46","5e6777d2d0ac9ac87a631ba1",1,2,2,"5e676d77d0ac9ac87a631b8f","Masqué",,,,
"5- Les expériences de l'identité numérique","5e67b82dd0ac9ac87a631bca","Reponse","Je ne suis pas certain de comprendre le lien entre le fait d'aller demander des documents dans un bureau d'une administration locale et le principe d'identité numérique","10/03/2020 15:54:21","5e6777d2d0ac9ac87a631ba1",0,0,0,"5e676b0fd0ac9ac87a631b78","Masqué","30-49",13000,"Fonctionnaire ou contractuel-le du secteur public",
"5- Les expériences de l'identité numérique","5e67c4ccd0ac9ac87a631bce","Reponse","Pour que l'identité numérique soit opposable; il faut absolument associer le réel et le numérique; et vérifier cela périodiquement. 

Nous parlons bien d'identité numérique (code) qui permet d'accéder aux services régaliens? (mon post dans la définition numérique)","10/03/2020 16:48:12","5e6777d2d0ac9ac87a631ba1",0,0,0,"5e676d77d0ac9ac87a631b8f","Masqué",,,,
"5- Les expériences de l'identité numérique","5e69f87ed0ac9ac87a631db3","VoteCommentaire","negative","12/03/2020 08:53:18","5e6777d2d0ac9ac87a631ba1",0,0,0,"5e69f7f0d0ac9ac87a631daa","Masqué",,,,
"5- Les expériences de l'identité numérique","5e6a4d79d0ac9ac87a631e10","VoteCommentaire","negative","12/03/2020 14:55:53","5e6777d2d0ac9ac87a631ba1",0,0,0,"5e6a4cf3d0ac9ac87a631e09","Masqué","50-65",13530,"Fonctionnaire ou contractuel-le du secteur public",
